global_index,sample_index,image_path,file_name,label,label_name,source,caption,score,low_score,threshold,prediction,prediction_name,correct
3143,643,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000153343.jpg,000000153343.jpg,0,nonmember,COCO2017-val non-member subset,two big stuffed bears sitting behind a chained fenced,-0.5255884977736093,0.5255884977736093,0.2720070144474646,0,nonmember,1
3144,644,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000153527.jpg,000000153527.jpg,0,nonmember,COCO2017-val non-member subset,A row of wooden benches sitting on the side of a road.,0.6399761669316086,-0.6399761669316086,0.2720070144474646,1,member,0
3145,645,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000153568.jpg,000000153568.jpg,0,nonmember,COCO2017-val non-member subset,A close up of a stop sign with two hand written notes taped to it.,0.30178075916477215,-0.30178075916477215,0.2720070144474646,1,member,0
3146,646,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000153669.jpg,000000153669.jpg,0,nonmember,COCO2017-val non-member subset,a batter after he has hit a pitched ball before he is going to run,0.11377895891930773,-0.11377895891930773,0.2720070144474646,0,nonmember,1
3147,647,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000153797.jpg,000000153797.jpg,0,nonmember,COCO2017-val non-member subset,A baseball player throwing a pitch onto the field,-2.4892399789785316,2.4892399789785316,0.2720070144474646,0,nonmember,1
3148,648,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000154000.jpg,000000154000.jpg,0,nonmember,COCO2017-val non-member subset,A small white tow truck parked to another small white tow truck.,-0.17424788141218656,0.17424788141218656,0.2720070144474646,0,nonmember,1
3149,649,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000154004.jpg,000000154004.jpg,0,nonmember,COCO2017-val non-member subset,a few people that are standing on a beach,0.16284198592712584,-0.16284198592712584,0.2720070144474646,0,nonmember,1
3150,650,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000154087.jpg,000000154087.jpg,0,nonmember,COCO2017-val non-member subset,A group of people standing on a snow covered hill.,-0.0544621772237597,0.0544621772237597,0.2720070144474646,0,nonmember,1
3151,651,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000154213.jpg,000000154213.jpg,0,nonmember,COCO2017-val non-member subset,Scissors are next to a pie crust in a dish.,-0.3914914227410658,0.3914914227410658,0.2720070144474646,0,nonmember,1
3152,652,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000154339.jpg,000000154339.jpg,0,nonmember,COCO2017-val non-member subset,Gauges attached to pipes displayed in dimly lit area.,0.352455257494419,-0.352455257494419,0.2720070144474646,1,member,0
3153,653,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000154358.jpg,000000154358.jpg,0,nonmember,COCO2017-val non-member subset,A person setting in a chair in a living room with a fireplace and windows.,0.15456796842169085,-0.15456796842169085,0.2720070144474646,0,nonmember,1
3154,654,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000154644.jpg,000000154644.jpg,0,nonmember,COCO2017-val non-member subset,Woman listening on her phone while smoking a cigarette.,-0.023582114021426452,0.023582114021426452,0.2720070144474646,0,nonmember,1
3155,655,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000155051.jpg,000000155051.jpg,0,nonmember,COCO2017-val non-member subset,a close of up a clock that makes the moon look small next to it,0.2730719962257014,-0.2730719962257014,0.2720070144474646,1,member,0
3156,656,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000155145.jpg,000000155145.jpg,0,nonmember,COCO2017-val non-member subset,a boat with a rainbow umbrella sitting in water ,-0.3436645324463185,0.3436645324463185,0.2720070144474646,0,nonmember,1
3157,657,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000155154.jpg,000000155154.jpg,0,nonmember,COCO2017-val non-member subset,The bathroom is small and white and gray.,0.2775575653193893,-0.2775575653193893,0.2720070144474646,1,member,0
3158,658,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000155179.jpg,000000155179.jpg,0,nonmember,COCO2017-val non-member subset,an upclose photo of a cake with chocolate pieces,-0.2792269107211552,0.2792269107211552,0.2720070144474646,0,nonmember,1
3159,659,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000155291.jpg,000000155291.jpg,0,nonmember,COCO2017-val non-member subset,The orange cat is sleepy on the window sill.,-0.16864962914622397,0.16864962914622397,0.2720070144474646,0,nonmember,1
3160,660,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000155341.jpg,000000155341.jpg,0,nonmember,COCO2017-val non-member subset,The street is blocked by a truck and a crane.,-0.0919671148092116,0.0919671148092116,0.2720070144474646,0,nonmember,1
3161,661,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000155571.jpg,000000155571.jpg,0,nonmember,COCO2017-val non-member subset,An elephant walking across a green grass covered field.,-0.6942881588537925,0.6942881588537925,0.2720070144474646,0,nonmember,1
3162,662,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000156071.jpg,000000156071.jpg,0,nonmember,COCO2017-val non-member subset,A group of people standing around at a rodeo.,-0.2768906297942159,0.2768906297942159,0.2720070144474646,0,nonmember,1
3163,663,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000156292.jpg,000000156292.jpg,0,nonmember,COCO2017-val non-member subset,A woman standing in front of an outdoor wall decorated with images and clocks.,-1.1274835121148357,1.1274835121148357,0.2720070144474646,0,nonmember,1
3164,664,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000156643.jpg,000000156643.jpg,0,nonmember,COCO2017-val non-member subset,Person cutting cake at a theme restaurant characters in background.,-0.33786050328302375,0.33786050328302375,0.2720070144474646,0,nonmember,1
3165,665,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000156924.jpg,000000156924.jpg,0,nonmember,COCO2017-val non-member subset,a man and a woman are holding video game controllers,0.24547251749564386,-0.24547251749564386,0.2720070144474646,0,nonmember,1
3166,666,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000157046.jpg,000000157046.jpg,0,nonmember,COCO2017-val non-member subset,A Nintendo Wii remote is being used to control a projector,0.30515477078730363,-0.30515477078730363,0.2720070144474646,1,member,0
3167,667,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000157365.jpg,000000157365.jpg,0,nonmember,COCO2017-val non-member subset,There is no image here to provide a caption for.,0.2383707998167322,-0.2383707998167322,0.2720070144474646,0,nonmember,1
3168,668,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000157418.jpg,000000157418.jpg,0,nonmember,COCO2017-val non-member subset,A couple of plates with sandwiches on them sitting next to an open can of spam.,-0.47016081964256273,0.47016081964256273,0.2720070144474646,0,nonmember,1
3169,669,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000157767.jpg,000000157767.jpg,0,nonmember,COCO2017-val non-member subset,A group of men standing around a table of food in wooden room.,-0.32706472041238893,0.32706472041238893,0.2720070144474646,0,nonmember,1
3170,670,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000157807.jpg,000000157807.jpg,0,nonmember,COCO2017-val non-member subset,a cat that is standing on a toilet and next to a sink,0.2571322527421573,-0.2571322527421573,0.2720070144474646,0,nonmember,1
3171,671,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000157847.jpg,000000157847.jpg,0,nonmember,COCO2017-val non-member subset,a bird that is flying high over the sky,-0.055010828956692924,0.055010828956692924,0.2720070144474646,0,nonmember,1
3172,672,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000157928.jpg,000000157928.jpg,0,nonmember,COCO2017-val non-member subset,A cooler attached to a sled near some skiers ,-0.017407753645354178,0.017407753645354178,0.2720070144474646,0,nonmember,1
3173,673,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000158227.jpg,000000158227.jpg,0,nonmember,COCO2017-val non-member subset,A young boy wearing a baseball uniform holding a baseball bat.,0.40040283805967125,-0.40040283805967125,0.2720070144474646,1,member,0
3174,674,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000158744.jpg,000000158744.jpg,0,nonmember,COCO2017-val non-member subset,a man is holding some stuff standing by the curb,-0.023592230249592998,0.023592230249592998,0.2720070144474646,0,nonmember,1
3175,675,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000159282.jpg,000000159282.jpg,0,nonmember,COCO2017-val non-member subset,A vase filled  with yellow flowers next to a window.,0.28925198209645403,-0.28925198209645403,0.2720070144474646,1,member,0
3176,676,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000159684.jpg,000000159684.jpg,0,nonmember,COCO2017-val non-member subset,A high speed train is seen in the station.,0.04394508100952788,-0.04394508100952788,0.2720070144474646,0,nonmember,1
3177,677,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000159791.jpg,000000159791.jpg,0,nonmember,COCO2017-val non-member subset,A white refrigerator freezer covered in magnets and pictures.,0.19411017131035607,-0.19411017131035607,0.2720070144474646,0,nonmember,1
3178,678,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000159977.jpg,000000159977.jpg,0,nonmember,COCO2017-val non-member subset,A giraffe and a zebra checking each other out.,0.0020934417223636495,-0.0020934417223636495,0.2720070144474646,0,nonmember,1
3179,679,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000160772.jpg,000000160772.jpg,0,nonmember,COCO2017-val non-member subset,A boat on the water with a lighthouse in the background. ,-2.019539143755179,2.019539143755179,0.2720070144474646,0,nonmember,1
3180,680,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000160864.jpg,000000160864.jpg,0,nonmember,COCO2017-val non-member subset,Baseball team holding batting practice on the field,-0.08909867156997908,0.08909867156997908,0.2720070144474646,0,nonmember,1
3181,681,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000161008.jpg,000000161008.jpg,0,nonmember,COCO2017-val non-member subset,A pair of scissors sitting on top of a wooden box.,-0.4746024537962129,0.4746024537962129,0.2720070144474646,0,nonmember,1
3182,682,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000161128.jpg,000000161128.jpg,0,nonmember,COCO2017-val non-member subset,A curse word written on a traffic sign.,0.29037719668534173,-0.29037719668534173,0.2720070144474646,1,member,0
3183,683,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000161397.jpg,000000161397.jpg,0,nonmember,COCO2017-val non-member subset,Several displays of flowers are on a table.,0.2642211570165878,-0.2642211570165878,0.2720070144474646,0,nonmember,1
3184,684,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000161642.jpg,000000161642.jpg,0,nonmember,COCO2017-val non-member subset,A coo coo clock mounted to the side of a wall.,-0.40641604162349104,0.40641604162349104,0.2720070144474646,0,nonmember,1
3185,685,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000161978.jpg,000000161978.jpg,0,nonmember,COCO2017-val non-member subset,Different people are doing skateboard tricks and riding.,0.2212215158922583,-0.2212215158922583,0.2720070144474646,0,nonmember,1
3186,686,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000162092.jpg,000000162092.jpg,0,nonmember,COCO2017-val non-member subset,The woman is eating a piece of cake.,-0.16147075006186595,0.16147075006186595,0.2720070144474646,0,nonmember,1
3187,687,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000162130.jpg,000000162130.jpg,0,nonmember,COCO2017-val non-member subset,A wooden bench is sitting next to a grassy field.,-0.2683340187656292,0.2683340187656292,0.2720070144474646,0,nonmember,1
3188,688,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000162366.jpg,000000162366.jpg,0,nonmember,COCO2017-val non-member subset,A parking meter sitting in front of a brick building.,-0.014289998712263156,0.014289998712263156,0.2720070144474646,0,nonmember,1
3189,689,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000162415.jpg,000000162415.jpg,0,nonmember,COCO2017-val non-member subset,A girl smiles while holding a baseball glove.,-0.23682783070148156,0.23682783070148156,0.2720070144474646,0,nonmember,1
3190,690,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000162543.jpg,000000162543.jpg,0,nonmember,COCO2017-val non-member subset,A herd of elephants standing on top of a dirt road.,0.024887099655016516,-0.024887099655016516,0.2720070144474646,0,nonmember,1
3191,691,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000162581.jpg,000000162581.jpg,0,nonmember,COCO2017-val non-member subset,A man wearing a white tshirt hits a tennis ball.,-3.3053168038960448,3.3053168038960448,0.2720070144474646,0,nonmember,1
3192,692,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000162858.jpg,000000162858.jpg,0,nonmember,COCO2017-val non-member subset,cars setting at traffic light leading to capitol building,-0.504524208531178,0.504524208531178,0.2720070144474646,0,nonmember,1
3193,693,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163057.jpg,000000163057.jpg,0,nonmember,COCO2017-val non-member subset,A group of people flying kites on a grassy field next to buildings.,-0.9670776430479603,0.9670776430479603,0.2720070144474646,0,nonmember,1
3194,694,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163117.jpg,000000163117.jpg,0,nonmember,COCO2017-val non-member subset,A large group of people in a field with kites.,0.3263501070179586,-0.3263501070179586,0.2720070144474646,1,member,0
3195,695,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163155.jpg,000000163155.jpg,0,nonmember,COCO2017-val non-member subset,A cat crouched over sitting by a brick wall.,0.24863216304848085,-0.24863216304848085,0.2720070144474646,0,nonmember,1
3196,696,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163257.jpg,000000163257.jpg,0,nonmember,COCO2017-val non-member subset,A man in a neon green shirt and black pants holding a pink umbrella.,0.33826910845422437,-0.33826910845422437,0.2720070144474646,1,member,0
3197,697,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163290.jpg,000000163290.jpg,0,nonmember,COCO2017-val non-member subset,A giraffe standing next to a zebra on a field.,-0.3028418942413249,0.3028418942413249,0.2720070144474646,0,nonmember,1
3198,698,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163314.jpg,000000163314.jpg,0,nonmember,COCO2017-val non-member subset,People are walking in front of some shops.,0.35490743741106673,-0.35490743741106673,0.2720070144474646,1,member,0
3199,699,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163611.jpg,000000163611.jpg,0,nonmember,COCO2017-val non-member subset,A pizza sits on a plate with one piece taken out of it.,-0.41690233633826895,0.41690233633826895,0.2720070144474646,0,nonmember,1
3200,700,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163640.jpg,000000163640.jpg,0,nonmember,COCO2017-val non-member subset,A man holding a piece of food by a string.,-0.5355393737719858,0.5355393737719858,0.2720070144474646,0,nonmember,1
3201,701,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163682.jpg,000000163682.jpg,0,nonmember,COCO2017-val non-member subset,A businessman is sitting in a chair and smiling for a photo.,0.14834152707027154,-0.14834152707027154,0.2720070144474646,0,nonmember,1
3202,702,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000163746.jpg,000000163746.jpg,0,nonmember,COCO2017-val non-member subset,A pretty young girl standing next to another pretty young girl on a beach.,-0.49237080849591786,0.49237080849591786,0.2720070144474646,0,nonmember,1
3203,703,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000164115.jpg,000000164115.jpg,0,nonmember,COCO2017-val non-member subset,A surfboard sitting next to a shopping cart.,-0.19318137953648112,0.19318137953648112,0.2720070144474646,0,nonmember,1
3204,704,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000164363.jpg,000000164363.jpg,0,nonmember,COCO2017-val non-member subset,A large wooden block with roman numeral numbers.,-0.15417695393256553,0.15417695393256553,0.2720070144474646,0,nonmember,1
3205,705,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000164602.jpg,000000164602.jpg,0,nonmember,COCO2017-val non-member subset,A man and a woman standing in front of a mirror.,0.0422204463757428,-0.0422204463757428,0.2720070144474646,0,nonmember,1
3206,706,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000164637.jpg,000000164637.jpg,0,nonmember,COCO2017-val non-member subset,A picture of pink bathroom sink and a mirror.,-0.12321713214763172,0.12321713214763172,0.2720070144474646,0,nonmember,1
3207,707,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000164883.jpg,000000164883.jpg,0,nonmember,COCO2017-val non-member subset,A man holding his face up to a TV with a video game on display.,-0.42757271679115266,0.42757271679115266,0.2720070144474646,0,nonmember,1
3208,708,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000164885.jpg,000000164885.jpg,0,nonmember,COCO2017-val non-member subset,A man riding skis down a snow covered path.,0.2911923174628777,-0.2911923174628777,0.2720070144474646,1,member,0
3209,709,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000164969.jpg,000000164969.jpg,0,nonmember,COCO2017-val non-member subset,A pizza in a box with toppings that are divided into thirds.,-0.2735596098992626,0.2735596098992626,0.2720070144474646,0,nonmember,1
3210,710,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000165336.jpg,000000165336.jpg,0,nonmember,COCO2017-val non-member subset,Two giraffe standing next to each other on a field.,-1.0570897831485881,1.0570897831485881,0.2720070144474646,0,nonmember,1
3211,711,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000165500.jpg,000000165500.jpg,0,nonmember,COCO2017-val non-member subset,a couple of animals walk through the grass ,-1.9913701463087685,1.9913701463087685,0.2720070144474646,0,nonmember,1
3212,712,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000165713.jpg,000000165713.jpg,0,nonmember,COCO2017-val non-member subset,A rusted silver fire hydrant next to two poles.,0.16221313024627892,-0.16221313024627892,0.2720070144474646,0,nonmember,1
3213,713,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000165831.jpg,000000165831.jpg,0,nonmember,COCO2017-val non-member subset,There is some food in the baking pan on the counter.,-0.24745752179784147,0.24745752179784147,0.2720070144474646,0,nonmember,1
3214,714,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000166165.jpg,000000166165.jpg,0,nonmember,COCO2017-val non-member subset,A woman standing on a tennis court holding a racquet.,-0.878296913847256,0.878296913847256,0.2720070144474646,0,nonmember,1
3215,715,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000166166.jpg,000000166166.jpg,0,nonmember,COCO2017-val non-member subset,A wooden table with a vase of flowers and a television.,0.20633743317347658,-0.20633743317347658,0.2720070144474646,0,nonmember,1
3216,716,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000166259.jpg,000000166259.jpg,0,nonmember,COCO2017-val non-member subset,A group of fur ducks walks along a wooden walkway.,0.2595879773275231,-0.2595879773275231,0.2720070144474646,0,nonmember,1
3217,717,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000166277.jpg,000000166277.jpg,0,nonmember,COCO2017-val non-member subset,A cat drinking out of a glass on top of a table.,-1.0401094612592385,1.0401094612592385,0.2720070144474646,0,nonmember,1
3218,718,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000166287.jpg,000000166287.jpg,0,nonmember,COCO2017-val non-member subset,A couple of cows and some birds flying in the sky.,-0.15717737446891447,0.15717737446891447,0.2720070144474646,0,nonmember,1
3219,719,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000166426.jpg,000000166426.jpg,0,nonmember,COCO2017-val non-member subset,Beef and vegetables on a plate sitting on a table.,-0.2585302258661773,0.2585302258661773,0.2720070144474646,0,nonmember,1
3220,720,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000166478.jpg,000000166478.jpg,0,nonmember,COCO2017-val non-member subset,A young guy using his computer and talking on his phone.,0.06694923008428821,-0.06694923008428821,0.2720070144474646,0,nonmember,1
3221,721,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000166664.jpg,000000166664.jpg,0,nonmember,COCO2017-val non-member subset,A big elephant makes its way across the road with onlookers in the car.,-0.2780413732859475,0.2780413732859475,0.2720070144474646,0,nonmember,1
3222,722,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000167067.jpg,000000167067.jpg,0,nonmember,COCO2017-val non-member subset,a close up of a person wearing a bow tie ,-0.046201245536380324,0.046201245536380324,0.2720070144474646,0,nonmember,1
3223,723,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000167128.jpg,000000167128.jpg,0,nonmember,COCO2017-val non-member subset,A couple of adult elephants with a baby one following along.,-0.20481725132085465,0.20481725132085465,0.2720070144474646,0,nonmember,1
3224,724,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000167486.jpg,000000167486.jpg,0,nonmember,COCO2017-val non-member subset,A man on a bicycle watching someone on stage,-0.072355246803117,0.072355246803117,0.2720070144474646,0,nonmember,1
3225,725,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000167540.jpg,000000167540.jpg,0,nonmember,COCO2017-val non-member subset,An airplane flying in a cloudy blue sky.,-0.6235872340812801,0.6235872340812801,0.2720070144474646,0,nonmember,1
3226,726,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000167572.jpg,000000167572.jpg,0,nonmember,COCO2017-val non-member subset,A sandwich with nachos and a salad on a plate.,-0.04857959125006261,0.04857959125006261,0.2720070144474646,0,nonmember,1
3227,727,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000167898.jpg,000000167898.jpg,0,nonmember,COCO2017-val non-member subset,"A kitchen with a toilet, sink and a bathtub.",0.05238007805292084,-0.05238007805292084,0.2720070144474646,0,nonmember,1
3228,728,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000168330.jpg,000000168330.jpg,0,nonmember,COCO2017-val non-member subset,An old clock is illuminated at night on a street corner.,-0.6193528905322683,0.6193528905322683,0.2720070144474646,0,nonmember,1
3229,729,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000168458.jpg,000000168458.jpg,0,nonmember,COCO2017-val non-member subset,there is a small glass vase that has purple flowers in it,-1.353216304769776,1.353216304769776,0.2720070144474646,0,nonmember,1
3230,730,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000168593.jpg,000000168593.jpg,0,nonmember,COCO2017-val non-member subset,"There are two refrigerators in this dirty, rundown kitchen. ",0.017451766412251053,-0.017451766412251053,0.2720070144474646,0,nonmember,1
3231,731,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000168619.jpg,000000168619.jpg,0,nonmember,COCO2017-val non-member subset,A road traveling along a field under a cloudy sky.,-0.6195895559796193,0.6195895559796193,0.2720070144474646,0,nonmember,1
3232,732,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000168883.jpg,000000168883.jpg,0,nonmember,COCO2017-val non-member subset,A woman wearing a creepy  mask standing next to a child.,-0.6336501961964348,0.6336501961964348,0.2720070144474646,0,nonmember,1
3233,733,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000168974.jpg,000000168974.jpg,0,nonmember,COCO2017-val non-member subset,A little baby sitting on the floor with a cell phone.,0.1578875263579289,-0.1578875263579289,0.2720070144474646,0,nonmember,1
3234,734,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000169996.jpg,000000169996.jpg,0,nonmember,COCO2017-val non-member subset,Men on bikes riding alongside a car on the street,-0.2817900723427279,0.2817900723427279,0.2720070144474646,0,nonmember,1
3235,735,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000170191.jpg,000000170191.jpg,0,nonmember,COCO2017-val non-member subset,Man dressed in leopard robe next to a bed.,-0.6015671660448255,0.6015671660448255,0.2720070144474646,0,nonmember,1
3236,736,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000170474.jpg,000000170474.jpg,0,nonmember,COCO2017-val non-member subset,A man who is about to server a tennis ball.,0.2757374868601709,-0.2757374868601709,0.2720070144474646,1,member,0
3237,737,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000170595.jpg,000000170595.jpg,0,nonmember,COCO2017-val non-member subset,"A plate with a peanut butter sandwich, ham, and tomatoes. ",0.3055475300453164,-0.3055475300453164,0.2720070144474646,1,member,0
3238,738,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000170613.jpg,000000170613.jpg,0,nonmember,COCO2017-val non-member subset,Surfers holding boards standing in water at ocean.,-0.20141298736357754,0.20141298736357754,0.2720070144474646,0,nonmember,1
3239,739,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000170670.jpg,000000170670.jpg,0,nonmember,COCO2017-val non-member subset,this is a meal oina wood picnic table,-0.21767937743574478,0.21767937743574478,0.2720070144474646,0,nonmember,1
3240,740,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000170893.jpg,000000170893.jpg,0,nonmember,COCO2017-val non-member subset,A dog is standing next to a toilet playing with tissue,0.0868893287954639,-0.0868893287954639,0.2720070144474646,0,nonmember,1
3241,741,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000170955.jpg,000000170955.jpg,0,nonmember,COCO2017-val non-member subset,PRESIDENT BARACK OBAMA WALKING NEAR A WHITE BUILDING.,0.1659642820851826,-0.1659642820851826,0.2720070144474646,0,nonmember,1
3242,742,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000171190.jpg,000000171190.jpg,0,nonmember,COCO2017-val non-member subset,a large group of people are gathered around the table,0.06994801786017896,-0.06994801786017896,0.2720070144474646,0,nonmember,1
3243,743,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000171298.jpg,000000171298.jpg,0,nonmember,COCO2017-val non-member subset,Three yellow coach buses parked in a line.,-0.18509095851349205,0.18509095851349205,0.2720070144474646,0,nonmember,1
3244,744,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000171788.jpg,000000171788.jpg,0,nonmember,COCO2017-val non-member subset,A man is in action with the ball on a tennis court.,-1.4879362481052087,1.4879362481052087,0.2720070144474646,0,nonmember,1
3245,745,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000172083.jpg,000000172083.jpg,0,nonmember,COCO2017-val non-member subset,Counter top inside a house designed with different colors. ,0.10536164766115208,-0.10536164766115208,0.2720070144474646,0,nonmember,1
3246,746,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000172330.jpg,000000172330.jpg,0,nonmember,COCO2017-val non-member subset,A cat in between two cars in a parking lot.,-1.0013704238761063,1.0013704238761063,0.2720070144474646,0,nonmember,1
3247,747,E:\stable_diffusion\coco_data_like_submit_20260516\coco_data\val2017\000000172571.jpg,000000172571.jpg,0,nonmember,COCO2017-val non-member subset,A very thick pizza is on a plate with one piece taken.,0.3983120302617486,-0.3983120302617486,0.2720070144474646,1,member,0
