split,implicit_position,emb_file,emb_line_number,vlm_file,vlm_line_number,caption_role,caption_file,caption_line_number,caption_filename,caption_row_sha256,caption_text_sha256,caption_preview,row_id_type,boundary
train,456,COCO_emb_500images_train_t_[140].txt,458,COCO_blip_500images_train_t_[140].txt,458,members,blip2_members_2500_captions.jsonl,457,5504,6d7f84123208a758dfef2739ac544f9cd026f943193257e3376efcda69d8cb10,0929915a0c65162a482c5f825a8f110cfea80292c90d7b0db5d98446170ff092,a man playing tennis,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,457,COCO_emb_500images_train_t_[140].txt,459,COCO_blip_500images_train_t_[140].txt,459,members,blip2_members_2500_captions.jsonl,458,7821,e5c6576c6b93e45e95a8d0b0c9faee77ed4284d12ffdaf94f89f21a315d71de7,8fc1568170eca303273cacfbcaaf2859645b2f6220de2e181939a1eb04ef6808,a man holding a surfboard on the beach,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,458,COCO_emb_500images_train_t_[140].txt,460,COCO_blip_500images_train_t_[140].txt,460,members,blip2_members_2500_captions.jsonl,459,1183,143e2d7b003b349de12b640fa3e3662d8972c565244a40817992c0734de00abc,9b0202d85f8adc9e7dee3e6bc599189e0f415970acd7042693cb005c0c5a5457,a woman in a blue lingerie laying on a bed,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,459,COCO_emb_500images_train_t_[140].txt,461,COCO_blip_500images_train_t_[140].txt,461,members,blip2_members_2500_captions.jsonl,460,1309,74dc754c3741ca0a0185ada3d649cb32c2146eeaeee17d0f40f485dfc143a249,2a540122110f91287e7591aa910b75d000a0571632ccf8123a30a41e3be315f4,a bunch of vegetables on a pallet,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,460,COCO_emb_500images_train_t_[140].txt,462,COCO_blip_500images_train_t_[140].txt,462,members,blip2_members_2500_captions.jsonl,461,4798,4d5f426980f833d83a90beaffe1e3a613430e438be787d5afba17848fd589b31,e7ebf9b338f59c263c9e36d732dd7bd2cbdd78c8b72b316763e6f6568793f35d,a beach with people relaxing and a beach umbrella,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,461,COCO_emb_500images_train_t_[140].txt,463,COCO_blip_500images_train_t_[140].txt,463,members,blip2_members_2500_captions.jsonl,462,4008,bc73d23b51036e583782689fc6e7b415cf446b9b7385a07efb28a9c1b098d348,c465a5b0e9d4165f8ff8e3c6ec5224f3223c19bab5c01dcb08971813aaec8f37,a bathroom with a shower curtain and a sink,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,462,COCO_emb_500images_train_t_[140].txt,464,COCO_blip_500images_train_t_[140].txt,464,members,blip2_members_2500_captions.jsonl,463,7928,a436775aba7f15e84683f56f31d7764de675ae7fd862a475e9e834b36960bc72,401f9b2fb9caf28c5f9ef03a83b64d19da55913e2bca4f0283d965b14099e5f0,a black and white photo of a baseball game,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,463,COCO_emb_500images_train_t_[140].txt,465,COCO_blip_500images_train_t_[140].txt,465,members,blip2_members_2500_captions.jsonl,464,0509,1d319c65e101f078672a7bbba9583edcec6111b70eace2d560fc7878c1dcb7d4,de68e483bccf34f4d9244e909b1e295711475a847f2ed7d012926342c8be6632,two horses standing behind a fence,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,464,COCO_emb_500images_train_t_[140].txt,466,COCO_blip_500images_train_t_[140].txt,466,members,blip2_members_2500_captions.jsonl,465,1136,41649e23d291aba391264fcca958bd04a4191ee15772c828dc49dcd52eb79e05,6820c96c2e74530d69e9b07463df05c03de363a449d47f60a45ead23bc434ca0,a tall building with a sign,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,465,COCO_emb_500images_train_t_[140].txt,467,COCO_blip_500images_train_t_[140].txt,467,members,blip2_members_2500_captions.jsonl,466,1854,6c429df34ad4a8837dc31363a131265b94f593ca529edd05c6c90bf6927615a0,4fedadc4409f07227b3f7fee6caa3f0b5d85ef2858c1a2e0c28fe1d8004063a3,a person standing in an airport,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,466,COCO_emb_500images_train_t_[140].txt,468,COCO_blip_500images_train_t_[140].txt,468,members,blip2_members_2500_captions.jsonl,467,9554,ad96eb0e4b8b217bec43abcae140ac9e7f167d87d6a40a6a78bab92d870f5616,cf2f13c6981c7de79766cde45611cd18f4faf21a194bef08d0980a2be3c1206b,a man sitting on a toilet with a cigarette in his mouth,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,467,COCO_emb_500images_train_t_[140].txt,469,COCO_blip_500images_train_t_[140].txt,469,members,blip2_members_2500_captions.jsonl,468,7766,f8c3dbc6124d1662fe376f304273c63a10f362b2d329d1a7ee3e99f35056d300,4c01ba7e8c7dab9a7939a2b64443ebb8f1bf11a44ffce00fccc7ed2845537d9d,two men in blue and red soccer uniforms are fighting for the ball,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,468,COCO_emb_500images_train_t_[140].txt,470,COCO_blip_500images_train_t_[140].txt,470,members,blip2_members_2500_captions.jsonl,469,2982,c3dfc58593a14c15b77cbfbede984fb041d7350fb42ce85970224d243aff48a4,ac61c0dc40a3ebd83f55ae1867b0f5d3ef8965981b76668f1f9a1f9c0551d9f1,a person holding a sandwich with a lot of vegetables,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,469,COCO_emb_500images_train_t_[140].txt,471,COCO_blip_500images_train_t_[140].txt,471,members,blip2_members_2500_captions.jsonl,470,2488,26df7fc71ab48bb0a6ba99e372b84156170663f56b043b5a60ad5c0114b1a214,7a046c42410de2dc7a259183ce94ed275d7aeb27700d984d8e0821469a63e2c7,a woman talking on the phone in a kitchen,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,470,COCO_emb_500images_train_t_[140].txt,472,COCO_blip_500images_train_t_[140].txt,472,members,blip2_members_2500_captions.jsonl,471,8217,cb2d54aceddc3d38ad542bbb4bb972d1ffd2abc94e028483f7a679d6aab3a25e,2dd365cc9cf0a5befa65f9536b7fa179babe7ba67a82d235ce640bd0295608af,a large elephant standing on a rock,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,471,COCO_emb_500images_train_t_[140].txt,473,COCO_blip_500images_train_t_[140].txt,473,members,blip2_members_2500_captions.jsonl,472,9750,27b1257a91e6a15d1143e556cb877a1963ccd0e204bbdc9937e7bb40bb2b6571,a243e76b43bec5e4e1b7957fde421a24d67157db61784895484fe8a680943fc4,a vase filled with yellow and white flowers,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,472,COCO_emb_500images_train_t_[140].txt,474,COCO_blip_500images_train_t_[140].txt,474,members,blip2_members_2500_captions.jsonl,473,2773,bd68fc218b2e0feed25df4581e5671b32d2000d76ab082fee955c1e4ef913d81,df237fe764f522241673dd9eda9609a5634c38f710cce8eb85d1e42960910162,a group of zebras and giraffes in an enclosure,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,473,COCO_emb_500images_train_t_[140].txt,475,COCO_blip_500images_train_t_[140].txt,475,members,blip2_members_2500_captions.jsonl,474,2729,65abb281f34d19940ad28c25d48cae0c13d1d8e748cae9dd73692fab561e82b7,729231fc232ecd346c3228ccbacd836751e39e02ff022cbd06bb5fe87efcdcb2,a pumpkin carved with a face,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,474,COCO_emb_500images_train_t_[140].txt,476,COCO_blip_500images_train_t_[140].txt,476,members,blip2_members_2500_captions.jsonl,475,3128,f3c378e0578883bac1024559530d9c8ea9fdfb0cdece7ed61b8b99a22c77b5e3,490b6bbab3deebc212271598e06073ed33778d327a5f0075278c01055cba1691,a group of people standing in front of a food truck,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,475,COCO_emb_500images_train_t_[140].txt,477,COCO_blip_500images_train_t_[140].txt,477,members,blip2_members_2500_captions.jsonl,476,3066,10ed7dee50a3e471199d3e73de5a97d6c05f24f3d5340d95dff368da995ff221,ca1c5695f0ce5e053e00791eeaa77c5cc96a40ce9a855b587c0ff52209c72136,a man riding a snowboard down a slope,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,476,COCO_emb_500images_train_t_[140].txt,478,COCO_blip_500images_train_t_[140].txt,478,members,blip2_members_2500_captions.jsonl,477,2005,48b5fa0108583bbcd8fbdef2d42c28c7ae1c18810693fd2ba958fc8417741839,7d860ef8737b0e8f024c80a123accd5b74062b07d9f7502a1a38cde09728c415,a small child sitting on a bed in a bedroom,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,477,COCO_emb_500images_train_t_[140].txt,479,COCO_blip_500images_train_t_[140].txt,479,members,blip2_members_2500_captions.jsonl,478,2999,2220e8d6ef08aaccfde07da1637616f2272b9c7d960677c175af442612262e55,bbf4d94d87a968d765b517563ce756b24f374df579a4a2e5cf778af19d4a19eb,two zebras standing next to each other,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,478,COCO_emb_500images_train_t_[140].txt,480,COCO_blip_500images_train_t_[140].txt,480,members,blip2_members_2500_captions.jsonl,479,9860,6a5ab48ebc2ae1102567634914eab5668050cb4d76be798a8645ec67eb53f4b2,867a078f9534713994434a27048382ea3950e5262d3f457789fe50c6fb010039,a dog on a skateboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,479,COCO_emb_500images_train_t_[140].txt,481,COCO_blip_500images_train_t_[140].txt,481,members,blip2_members_2500_captions.jsonl,480,0860,4804b3434464612382e13a867f5798b4f51075153db32587c1adeb8f321bd1ff,558e07f9fdc05f4df61175946829faa2b1a20e4c9b4001e2cea38e797c2cf7a3,a man holding a tennis racket,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,480,COCO_emb_500images_train_t_[140].txt,482,COCO_blip_500images_train_t_[140].txt,482,members,blip2_members_2500_captions.jsonl,481,4084,d93b7661a29026230d6fd8ca3d537c986a3bff6bb9227ef92f6957062b4fb765,75fea663435f7fae43fa0dfcb933d75846f20076b8e6026d67996e2debfacc5a,a man standing in a kitchen with a dishwasher,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,481,COCO_emb_500images_train_t_[140].txt,483,COCO_blip_500images_train_t_[140].txt,483,members,blip2_members_2500_captions.jsonl,482,4266,57e62fab1bfb77ad9ff7cbf91fd078d0774c07cc971806ed6718a54f4ce04235,c7267d6374299e58fc6a6fac65b929a3ed8755bfecfdf629adf3095f6b12a9a1,a couple of people standing on a street corner,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,482,COCO_emb_500images_train_t_[140].txt,484,COCO_blip_500images_train_t_[140].txt,484,members,blip2_members_2500_captions.jsonl,483,5243,f85b91c87791c58b461980163079898b07ed1be891c660938a1a3aa68395dfd0,024dc36d3ee691fa6dd9b32cd668ef192ae6b16467bee90fdc7a6085420346ca,a person standing in a bathroom with a toilet,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,483,COCO_emb_500images_train_t_[140].txt,485,COCO_blip_500images_train_t_[140].txt,485,members,blip2_members_2500_captions.jsonl,484,0457,e2d1b6563ec003d3166287ca25fd7ec658c9107372ec3a1b6ac7c723879ed878,2565f2529465260c7823b4fba4d62055a6408c4310553f2e0bccc711dacbb8d1,a person on a dirt bike doing a trick,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,484,COCO_emb_500images_train_t_[140].txt,486,COCO_blip_500images_train_t_[140].txt,486,members,blip2_members_2500_captions.jsonl,485,3567,5441e111a61f4ba6729c61ddff8728fa95f435d143edc38ee482afee5a93cef0,e8eb644603524f46ecfe2563e1b9474b7a90ea5cfe0ff5b03318f85f7b2cbc7e,a train is pulling into a station,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,485,COCO_emb_500images_train_t_[140].txt,487,COCO_blip_500images_train_t_[140].txt,487,members,blip2_members_2500_captions.jsonl,486,6247,aaac38942f32df522b829a75761e8e41533cc0b89d3426cb549d1aaa9b146506,dc8d72a3cd4b2218c7a3ecd4604ea1329dcf5394110d40937faadf6f7fc840e5,a man doing a trick on a skateboard in a skate park,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,486,COCO_emb_500images_train_t_[140].txt,488,COCO_blip_500images_train_t_[140].txt,488,members,blip2_members_2500_captions.jsonl,487,1589,682df8250f6f8c704f3f8b788ec13a9d3975a480aa069d09fa45ad48ce4da340,60cc94e55beab203226a4ede0492fc52ee56f6189b1a40b6f3859325b9341cc8,a snowboarder is going down a slope,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,487,COCO_emb_500images_train_t_[140].txt,489,COCO_blip_500images_train_t_[140].txt,489,members,blip2_members_2500_captions.jsonl,488,3865,31934f73600b22200dfd9028d14182b0b0ade403a42d547f426d53d6da8cf2b3,e717da4068e944e430b892323e37282d112bc94c7a85d58db00c08b31c579987,a black and white photo of two children holding a teddy bear,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,488,COCO_emb_500images_train_t_[140].txt,490,COCO_blip_500images_train_t_[140].txt,490,members,blip2_members_2500_captions.jsonl,489,7197,89f728722fc0ca25e3ef87c077cd6b64243e294a775b47869dd04f23fcc49e07,438b63c94721665b8c1fcf8fe7c63cba28d909e61ef61c8234ddcf36195df3b3,a group of people posing for a photo with a child,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,489,COCO_emb_500images_train_t_[140].txt,491,COCO_blip_500images_train_t_[140].txt,491,members,blip2_members_2500_captions.jsonl,490,5653,f09dadcf7dd3f9890c9bea991b1497517f7c3bf987184f5ec69101f46b4e15d4,3ba89b5de8b91c92850d87cec3d636d85a6bf95b443b195d5109fa1d319ef8f8,two teddy bears in a display,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,490,COCO_emb_500images_train_t_[140].txt,492,COCO_blip_500images_train_t_[140].txt,492,members,blip2_members_2500_captions.jsonl,491,0666,48e5451342b61806425c74d34b1640d1564876e1f3b1fa81cc4ab3be34d9a00f,69a2573387f1c8c1bb3a8d6ab7b68b7e236582b008be84a2e2c45d5249a6436d,a black cat standing next to a motorcycle,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,491,COCO_emb_500images_train_t_[140].txt,493,COCO_blip_500images_train_t_[140].txt,493,members,blip2_members_2500_captions.jsonl,492,2092,be87651b8962d5f6845dce4140973a81d95499cafe0dc97c0277f8e0367bb3d6,8d632ddf7ac9eddb66b77811ecab374a77e9474dce9cde07063dc3620b01f07c,a large display of oranges and apples,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,492,COCO_emb_500images_train_t_[140].txt,494,COCO_blip_500images_train_t_[140].txt,494,members,blip2_members_2500_captions.jsonl,493,9775,9c147c81eb7ae8a4ea354fb6d86c1a38e70d88f5cd1a2733b2a118c006797a15,e9b3f80a82979f0a691bbcec49d2551e2219eecc0c445faca45dee167bdece7c,a person wearing a red coat,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,493,COCO_emb_500images_train_t_[140].txt,495,COCO_blip_500images_train_t_[140].txt,495,members,blip2_members_2500_captions.jsonl,494,4076,e461a6a4d2a8df56cffaccee7a1ba4aa6f05332eab8b83ad35b120df2eff74ad,bd9441f2957aea11e54e06a91ec64a4f243b06a8dfa36a3af3046e6491f6013b,a woman flying a kite,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,494,COCO_emb_500images_train_t_[140].txt,496,COCO_blip_500images_train_t_[140].txt,496,members,blip2_members_2500_captions.jsonl,495,0917,ec321acf87ae2ebbe93b782ec0b2334d31b61835a7c110edd297f000be62867f,d7e970d3358b73b77566d9bed28c9c6efb0d7f4a877ec3fd6177d1149d8a4b84,a man on a skateboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,495,COCO_emb_500images_train_t_[140].txt,497,COCO_blip_500images_train_t_[140].txt,497,members,blip2_members_2500_captions.jsonl,496,3513,23ef6a2cec2c10b91e0eacc4f9516e9bbe45dcca2fa66bb132ff2d609fa438b5,98830fcdd662e670a1ddb1d98e64ee7f9ba6f382e2b6d822167c70e905c1403d,a brown bear walking on a rock in a zoo,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,496,COCO_emb_500images_train_t_[140].txt,498,COCO_blip_500images_train_t_[140].txt,498,members,blip2_members_2500_captions.jsonl,497,9414,594e97d16e784eb6e54fe8bb3185b66f48b4035cfba7c2baeb865909120d2e79,2ca28bdffec1ccf8d118fad8c019ec3f2d666c7de9e9fce64c4bb46dc0599d99,a woman brushing her teeth,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,497,COCO_emb_500images_train_t_[140].txt,499,COCO_blip_500images_train_t_[140].txt,499,members,blip2_members_2500_captions.jsonl,498,1914,c45828f3813a6e77883f7102f4c42f4c7ff1c6e2460dce12904802ab803dab34,43d1a376d221819b792b093b3a9fdf2363a3ea36e09b173b9648f8f22650190f,a suitcase with a purple ribbon on it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,498,COCO_emb_500images_train_t_[140].txt,500,COCO_blip_500images_train_t_[140].txt,500,members,blip2_members_2500_captions.jsonl,499,3747,d7425069039268c728182b1448dd9e3facfdd734feb678c68ee4a7d017311b54,bc169ed774d3f973006a8a191304678c4b9608c81552479e27d77f790ed7ffc6,a banana and a blue container,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,499,COCO_emb_500images_train_t_[140].txt,501,COCO_blip_500images_train_t_[140].txt,501,members,blip2_members_2500_captions.jsonl,500,9831,3ad89c93da55d1f6e663731b1b562f2e8558d3671bbb1a73acb18d19f313c9b6,29608bc2d2bcc5b79af86a90b544105f1c74fc10610789a5a42ddd4a14d62f11,a red mustang,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,0,COCO_emb_500images_test_t_[140].txt,2,COCO_blip_500images_test_t_[140].txt,2,non_members,blip2_non_members_2458_captions.jsonl,1,5954,143d4d453e3907cc1f8f6466141b37f9a6fa379c177726d4cd9e58a679b762cd,4303e8ef148e793c35c763069c3793fd32b90f623a1a1a3922a5ee2263b520bc,a cat sitting in a window,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,1,COCO_emb_500images_test_t_[140].txt,3,COCO_blip_500images_test_t_[140].txt,3,non_members,blip2_non_members_2458_captions.jsonl,2,0706,e33ca1b5862dc473e121ba2d116b30ec31048bc4650d0a2759245ecc4ed6a29c,308a61413aebc95cace6b7c0cc1aa0a825eaeb0ac327498782695ae0b6e68a1e,a series of pictures of a person riding a skateboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,2,COCO_emb_500images_test_t_[140].txt,4,COCO_blip_500images_test_t_[140].txt,4,non_members,blip2_non_members_2458_captions.jsonl,3,8621,12062001fdb544899d3d7095187d1e909f5855079fc902df27e0912ba911315f,db4c083967c50c64c927d5831f84e2bb6c7e89dd19ba903dfa495a0e1dec1422,a man on a skateboard doing a trick,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,3,COCO_emb_500images_test_t_[140].txt,5,COCO_blip_500images_test_t_[140].txt,5,non_members,blip2_non_members_2458_captions.jsonl,4,6077,ea389ec490a0ee2c266cf19d951173b0d87a2bda868bf5689260e4d881ad6dbf,d26a28bc07d0d2b756f458ea46834f1a48b9fa8dcf8b488340d511a13b1d09d7,a desk with a laptop and a computer on it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,4,COCO_emb_500images_test_t_[140].txt,6,COCO_blip_500images_test_t_[140].txt,6,non_members,blip2_non_members_2458_captions.jsonl,5,3176,41b2a63cd67e7d82888cd85e3ab54617f159411dd38956f601ad287423e26465,af19af80b9b9381ea7f515411da6aa9c44345aaee114072359503fcdffc3229b,woman wearing a black shirt,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,5,COCO_emb_500images_test_t_[140].txt,7,COCO_blip_500images_test_t_[140].txt,7,non_members,blip2_non_members_2458_captions.jsonl,6,8829,6888979904382bd81cc233806e0a3f0ff4f266cf5706454c8cc74fa5b73732fa,de8eec188490dd9234d980024c28e23142d6de5a41ab1344947ed30b4acfe6ec,a dog being brushed by a person,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,6,COCO_emb_500images_test_t_[140].txt,8,COCO_blip_500images_test_t_[140].txt,8,non_members,blip2_non_members_2458_captions.jsonl,7,7474,5b8cb645adc20c416548717347d3f98575490a9271fe03829a892fcb27cb85dc,9d11c24d4e15fbc0873ee9a38b425c1100eb33fa711c84ae551c88b609813056,a dog running in a field with a red frisbee,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,7,COCO_emb_500images_test_t_[140].txt,9,COCO_blip_500images_test_t_[140].txt,9,non_members,blip2_non_members_2458_captions.jsonl,8,1655,f61bcb5b3407a6044d1797535a91c1c2ae96bed08065dac9be5f6e52d53dc767,0b08dee73ba4fc4ca6d6d8ce0abab2db12a4c32a24829ead386ebf62ce797981,a baseball game is in progress,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,8,COCO_emb_500images_test_t_[140].txt,10,COCO_blip_500images_test_t_[140].txt,10,non_members,blip2_non_members_2458_captions.jsonl,9,5944,bb45df1ffd3a924906b31824f172daaf4ff582d7fb9b444dbe748c73ff71c85a,4f680f0767898ccef4a57819f79f2f415949fca77017da5c8a2477fa63e05895,a kitchen with a white counter top and a bar stool,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,9,COCO_emb_500images_test_t_[140].txt,11,COCO_blip_500images_test_t_[140].txt,11,non_members,blip2_non_members_2458_captions.jsonl,10,8341,aff06e3779f2365ec50ca6515fa6fbae949bcaa185b365600ed07993980f1274,4b4c31dbed3e1a50e1be8b49b52fe6d5c2f369e43d5b6f093999cdf8e62ad014,a bed in a room with a broken window,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,10,COCO_emb_500images_test_t_[140].txt,12,COCO_blip_500images_test_t_[140].txt,12,non_members,blip2_non_members_2458_captions.jsonl,11,7648,fda691d8e60f62b4fe272d54263a283b5610eca68f2f3325974b62e2932e36ef,70f1abb1a95fdef877ca28ef3e142a7838f3f61556cafe5bdc7f2755ce983aea,a living room with a fireplace and a chair,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,11,COCO_emb_500images_test_t_[140].txt,13,COCO_blip_500images_test_t_[140].txt,13,non_members,blip2_non_members_2458_captions.jsonl,12,9022,5e86b9618a3ff69f8bcc86f68c68f057eda92208bf338b0a50f6a95b413cf565,65986c9215c8c9bf6528d91ce8eb8f73c74b41ee6c2c3797985aac391b188e26,man wearing a white shirt,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,12,COCO_emb_500images_test_t_[140].txt,14,COCO_blip_500images_test_t_[140].txt,14,non_members,blip2_non_members_2458_captions.jsonl,13,5449,9e60671fc73967cbaf09cf73a98b8b95edd6c0d20b24072e6ef656aaa1270cd1,204d94e63fbf89fd268298b4f69a8b631ef8dadd552f4bfbc65ccba9d42e4a05,a group of people riding on top of an elephant,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,13,COCO_emb_500images_test_t_[140].txt,15,COCO_blip_500images_test_t_[140].txt,15,non_members,blip2_non_members_2458_captions.jsonl,14,3371,cd30f1b39ecff62c2619262708fb4eafe759a3f935efe31090f53cebbd645f42,bb5bb36d1278fac85dd6d43e3908bb888d4aba7fe2b8eb38a3d1d22545298168,a woman standing in an airport,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,14,COCO_emb_500images_test_t_[140].txt,16,COCO_blip_500images_test_t_[140].txt,16,non_members,blip2_non_members_2458_captions.jsonl,15,4133,ded1832c87352a6cd6c0bdd8b2d305b2410248d00713c6d436987479f52402cc,6a24bdec79197859e4e4be1836d3134de0efc068de7374538da9aec07d3a1a9f,a man walking into the ocean with a surfboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,15,COCO_emb_500images_test_t_[140].txt,17,COCO_blip_500images_test_t_[140].txt,17,non_members,blip2_non_members_2458_captions.jsonl,16,4035,1dd6996ab0d6319346eee25911ce898c92d2fc1969eb30f53cedd494b8fab6ef,50a8f794290afbcc0b2d545e1d8fe9eac32e0d54df14204115e6acdf2bf3149d,a bathroom with a shower curtain and a toilet,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,16,COCO_emb_500images_test_t_[140].txt,18,COCO_blip_500images_test_t_[140].txt,18,non_members,blip2_non_members_2458_captions.jsonl,17,6466,11181845ad39b4684895c420c7018b4d51f96c1bba92dc5d825501dda2ea04fb,f1eb75da43a4868262967b75e22992c9fbeda50d5663f172a88149896c92d316,a collage of different colored fire hydrants,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,17,COCO_emb_500images_test_t_[140].txt,19,COCO_blip_500images_test_t_[140].txt,19,non_members,blip2_non_members_2458_captions.jsonl,18,9956,732267f94b5aa11628b7a9c10cf90cd46420a2f8db22aab2de995de01baf913e,aaf5b8b0f996555383bbdbc1a21073ec1f783734caab7dbac59f443e2878ff93,a display of porcelain and ceramic items,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,18,COCO_emb_500images_test_t_[140].txt,20,COCO_blip_500images_test_t_[140].txt,20,non_members,blip2_non_members_2458_captions.jsonl,19,0651,b08fd09b78eca166885dd83afd493a9bd921de990c06046f8b0f9d905ae8342b,d45ab83831c1103590f5ed5a4bfdb7c4defe15df879fe57134e029ce4d80d8ce,a computer monitor on a desk,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,19,COCO_emb_500images_test_t_[140].txt,21,COCO_blip_500images_test_t_[140].txt,21,non_members,blip2_non_members_2458_captions.jsonl,20,1468,5c9e10f6767838381e52e5a727af1499196a7aced98f253503b374052f1498db,4be1aac03a019cc1a4755e3636b78577de03617549562682bc8b4b3897750c3d,nokia lumia 920 review,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,20,COCO_emb_500images_test_t_[140].txt,22,COCO_blip_500images_test_t_[140].txt,22,non_members,blip2_non_members_2458_captions.jsonl,21,9168,8b6c298e5619616a127bab045762e38781bcb92d9b63d60c4b0dda846bf7f35d,32d616f422dc988a94ae4e9bba32440d9447762f426604fef4d29e3af99e0622,a lemon is hanging from a tree,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
test,21,COCO_emb_500images_test_t_[140].txt,23,COCO_blip_500images_test_t_[140].txt,23,non_members,blip2_non_members_2458_captions.jsonl,22,9626,9dfa2f62a20f8a30b0f44caad0a04ea2c8149020c49762dec0d877f593e49843,c7cc0462274ac97139d955694b1ef2c9502265d91f4b8aeef4ba722a7bcca508,a motorcycle parked on the side of the road,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
